NODE_ID,NODE_TYPE,NODE_NAME,UPDATEDATE,lon,lat,gid,avg_speed
3850172505,101,여래리491-1,20230519,128.7407295,35.30583534,마마12bb01bb,
3850173100,101,진영리1381-7,20230519,128.721171,35.30641699,마마11aa01bb,40.2933526
3850174700,101,진영리1362-1,20230519,128.7220054,35.30722572,마마11aa01bb,
3850174800,101,진영리1655,20230519,128.7282463,35.30724185,마마11ba01bb,
3850175800,101,진영리1652,20230519,128.7274182,35.30734505,마마11ba02aa,
3850176200,101,진영리1651,20230519,128.726292,35.30741095,마마11ab02aa,
3850176800,101,진영리1656,20230519,128.7295286,35.30772435,마마11bb02aa,
3850177800,101,진영리1661,20230519,128.7336489,35.30801118,마마12aa02aa,55
3850178800,101,진영리1649,20230519,128.7244365,35.30820884,마마11ab02aa,17
3850181600,101,진영금병초교앞교차로,20230519,128.7353232,35.30958467,마마12ab02ab,28.78034682
3850182500,101,KMT앞교차로,20230519,128.7506137,35.311379,마마13ba02ab,17.96676301
3850184400,101,진영리1670,20230519,128.7358685,35.31287946,마마12ab02ba,65
3850205100,106,김해JC,20230519,128.9132832,35.2245723,마라28ba93aa,113
3850187600,102,본산리343,20230519,128.75667,35.316893,마마14aa03aa,
3850190300,101,한국농촌공사입구교차로,20230519,128.8001833,35.32306145,마마18aa03bb,
3850196100,104,오서교,20230519,128.8141325,35.33610632,마마19ab05ab,19.03468208
3850196800,102,대창단조,20230519,128.8443667,35.33812679,마마22aa05ba,
3850197900,104,생철교,20230519,128.8477679,35.3569408,마마22ab07ba,19.5
3850202000,103,속성변화점,20230519,128.833361,35.23451258,마라21ab94aa,19.65606936
3850202800,104,시례교북측,20230519,128.9700858,35.2403659,마라33bb94bb,22
3850205500,104,대동1터널북측,20230519,128.9414208,35.24024419,마라31aa94bb,15.71387283
3850288400,104,장유2터널북측,20230519,128.7747319,35.21954449,마라16aa92ab,9.781791908
3850289900,104,관동터널북측,20230519,128.7857334,35.18323788,마라17aa88ab,
3850319100,106,삼영주유소,20230519,128.8307958,35.20648033,마라21aa90bb,
3850322500,106,광재IC북측,20230519,128.8961095,35.30596856,마마26bb02aa,
3850323200,106,대감JC서측,20230519,128.9768907,35.26987375,마라34ab98aa,
3850324800,106,김해가야하이패스IC동측,20230519,129.0033563,35.27108903,마라36ba98ab,
3850348601,101,관동동1132,20230519,128.8110108,35.1773359,마라19ab87ba,
3850348900,101,율하고등학교앞,20230519,128.8076185,35.17320597,마라19aa87aa,
3850349704,101,율하초등학교,20230519,128.8084929,35.1726885,마라19aa87aa,
3850349902,101,관동동1136,20230519,128.8162747,35.17572423,마라19bb87ba,
3850350200,101,수남중학교앞,20230519,128.8198743,35.17214169,마라20aa87aa,28.08959538
3850350501,101,율하동1430,20230519,128.8233283,35.17632206,마라20ab87ba,
3850363700,101,담안리1537,20230519,128.7659764,35.26442803,마라15aa97ab,
3850364701,101,고모리1595,20230519,128.7688981,35.26889863,마라15ab97bb,
3850364900,101,고모리1345,20230519,128.7699881,35.27087739,마라15ba98aa,
3850365200,101,담안리244-7,20230519,128.7703381,35.25980363,마라15ba96bb,
3850366500,101,담안리240-17,20230519,128.7720878,35.26177772,마라15ba97aa,
3850368100,103,속성변화점,20230519,128.8120079,35.2951861,마마19ab00bb,
3850370700,102,본산리1709-9,20230519,128.7439149,35.31689708,마마13aa03aa,
3850374700,102,송정리1193,20230519,128.7462404,35.23873083,마라13ab94ab,
3850376300,102,병동리1131,20230519,128.791586,35.28838391,마라17ab99bb,13
3850379100,102,내삼리311-14,20230519,128.8117722,35.24138096,마라19ab94bb,30
3850379700,101,내삼리763-1,20230519,128.8192342,35.23059888,마라20aa93ba,17
3850380100,101,천곡리116-2,20230519,128.8340828,35.23821479,마라21ab94ab,7.295520231
3850380300,101,천곡리116-1,20230519,128.8335079,35.23814813,마라21ab94ab,21.04696532
3850381100,101,천곡리1373-18,20230519,128.8396824,35.23384865,마라21bb93bb,15
3850381600,101,천곡리1379-2,20230519,128.8400574,35.22877422,마라21bb93ab,39.22687861
3850382300,101,망덕리885,20230519,128.8263337,35.21682546,마라20ba92aa,8
3850382700,102,농소리649,20230519,128.8379577,35.21247602,마라21bb91ba,7
3850384800,102,삼정동252,20230519,128.8944901,35.23339906,마라26bb94aa,
3850385900,102,인제삼거리,20230519,128.9033642,35.24593939,마라27ba95ab,
3850387600,101,부원동981-50,20230519,128.8898531,35.22577488,마라26ab93aa,35
3850387900,101,삼정삼거리,20230519,128.8942719,35.22669558,마라26bb93ab,33.98843931
3850389700,102,봉황동126-16,20230519,128.8761293,35.22880779,마라25aa93ab,16.8333815
3850394000,102,관동동1135,20230519,128.8114104,35.17647987,마라19ab87ba,12
3850397700,102,장유동614,20230519,128.828634,35.16266485,마라21aa86aa,
3850398500,101,장유동43-15,20230519,128.8246968,35.17249706,마라20ba87aa,17.5
3850399200,105,김해시-창원시의창구,20230519,128.709478,35.30893945,마마09bb02aa,10
3850399300,102,자여마을회관앞,20230519,128.7110453,35.27062351,마라10aa97bb,22.46965318
3850399700,104,낙동대교,20230519,128.8401857,35.38553704,마마21ba10bb,22
3850401100,104,운하천교,20230519,128.9918218,35.2701454,마라35ba98aa,
3850402401,101,아시스골프타운,20230519,128.8259812,35.20981386,마라20ba91ab,
3850404101,103,빨간펜수학의달인,20230519,128.8118822,35.19213523,마라19ab89ab,
3850411400,101,망덕리720-17,20230519,128.8211239,35.2205232,마라20aa92ab,12
3850004700,101,장유육교,20230519,128.8156575,35.22221024,마라19ba92ba,
3850092900,101,도인하이츠빌라앞교차로,20230519,128.8695383,35.22821928,마라24ba93ab,
1410401200,105,강서구-김해시,20230519,128.8219062,35.15745587,마라20ab85ab,
3850321200,104,터널서측,20230519,128.7847777,35.29981485,마마16bb01aa,18.73482659
3850061400,101,화목동1414,20230519,128.8450688,35.1981093,마라22ab90aa,
1410183600,104,전산1교동측,20230519,128.903261,35.21461192,마라27ba91bb,
1410339102,101,미음동1590,20230519,128.8669357,35.16024375,마라24ab85bb,
3850206000,104,대동3터널남측,20230519,128.962096,35.26243361,마라32bb97ab,31.34393064
3850006301,101,시청사거리,20230519,128.8896094,35.22713385,마라26ab93ab,
3850004800,101,불암역,20230519,128.9285789,35.22165625,마라30aa92ba,
3850004900,101,세븐일레븐김해풍유점,20230519,128.8485097,35.22271865,마라22ba92bb,
3850008302,101,안동409-2,20230519,128.9101533,35.23268373,마라28ab93bb,
3850008800,101,안동공단사거리,20230519,128.9151407,35.22901493,마라28bb93ba,70.17919075
3850009600,101,무접삼거리,20230519,128.8679238,35.22990521,마라24ab93ba,52.49927746
3850013601,104,산월교,20230519,128.7502077,35.23909972,마라13bb94ab,
3850014400,101,평전사거리,20230519,128.8609488,35.23956824,마라23bb94ba,28.50794798
3850015302,101,삼산골프연습장앞교차로,20230519,128.8780659,35.24171959,마라25ab94bb,
3850018201,101,죽곡리189-2,20230519,128.7660229,35.27751054,마라15aa98ba,33.78757225
3850019001,104,대동TG,20230519,128.9832833,35.25591146,마라34bb96ba,
3850020702,101,명동리1239-7,20230519,128.8027205,35.29580162,마마18ab00bb,
3850023500,101,새진영교회,20230519,128.7265191,35.3111598,마마11ab02ab,21.67052023
3850023901,101,삼원기술앞교차로,20230519,128.9670003,35.31852047,마마33ab03ba,22.6083815
3850024700,101,여차마을회관,20230519,128.8935278,35.33778427,마마26ba05ba,
3850030700,101,관동동488,20230519,128.8023492,35.17644378,마라18ba87ba,42.69364162
3850030900,101,관동동504,20230519,128.7896384,35.17656331,마라17ab87ba,
3850032100,101,관동동487,20230519,128.801156,35.17709113,마라18ab87ba,
3850034000,101,정자나무공원앞교차로,20230519,128.7954937,35.1777804,마라17bb87ba,
3850039000,101,장유수정교회앞교차로,20230519,128.7995715,35.18453297,마라18ab88ab,
3850041700,101,버드소리장유점,20230519,128.8046109,35.18769938,마라18bb88bb,
3850043500,101,대청동341,20230519,128.7958584,35.18873865,마라17bb88bb,
3850045800,101,수변공원앞교차로,20230519,128.8016356,35.18960948,마라18ba89aa,
3850048300,102,투썸플레이스장유대청점,20230519,128.8016057,35.19084159,마라18ba89aa,
3850048600,101,김해샤론교회,20230519,128.8004374,35.19093876,마라18ab89aa,
3850052900,101,더치카페카와,20230519,128.7973102,35.19362613,마라18aa89ab,
3850053300,101,롯데마트장유점앞교차로,20230519,128.8020405,35.19372572,마라18ba89ab,
3850056700,101,화목동1435,20230519,128.845713,35.19586953,마라22ba89bb,
3850058000,101,화목동1435,20230519,128.8466593,35.19676286,마라22ba89bb,30.90751445
3850062400,101,화목동796,20230519,128.8485012,35.19853059,마라22bb90aa,
3850066300,101,화목동799-2,20230519,128.849426,35.2025354,마라22bb90ba,28.90751445
3850067300,101,청일식앞교차로,20230519,128.8148538,35.20344841,마라19ba90ba,
3850068400,101,화목동785,20230519,128.8517005,35.20429379,마라23aa90ba,
3850069100,101,장유교회,20230519,128.8143952,35.20450977,마라19ba90ba,
3850070900,101,내덕동350,20230519,128.8199235,35.20505513,마라20aa90bb,37.49566474
3850072600,101,고깃배횟집앞교차로,20230519,128.8147994,35.20552918,마라19ba90bb,17
3850073400,101,부영2차삼거리,20230519,128.8081738,35.20576247,마라19aa90bb,20
3850074200,101,내덕동351,20230519,128.818157,35.20604251,마라19bb90bb,10
3850076200,101,내덕동348,20230519,128.8173848,35.20702389,마라19bb90bb,11.92413295
3850077500,101,풍유동435,20230519,128.8496978,35.20810965,마라22bb91aa,18.90751445
3850081200,101,흥동296,20230519,128.8530059,35.21288478,마라23aa91ba,81
3850082200,104,신답교,20230519,128.8314904,35.21459549,마라21aa91bb,85.30881503
3850082900,101,칠산IC연결로교,20230519,128.8530583,35.2154062,마라23aa91bb,39.17630058
3850083600,101,칠산교차로,20230519,128.8532603,35.21758956,마라23aa92aa,
3850090000,101,반도보라아파트앞교차로,20230519,128.8733607,35.223719,마라24bb92bb,19
3850092500,101,부영공업사앞교차로,20230519,128.921382,35.22774464,마라29ab93ab,
3850093700,101,청솔아파트앞교차로,20230519,128.9236286,35.22877517,마라29ba93ba,
3850095500,101,영동제과앞교차로,20230519,128.9197619,35.22996335,마라29aa93ba,30.90751445
3850096100,101,김해사또폐차장앞교차로,20230519,128.9223148,35.23007649,마라29ab93ba,12.43641618
3850096700,101,충헌교회앞교차로,20230519,128.8999908,35.2304359,마라27ab93ba,16.99421965
3850102701,101,삼정동242,20230519,128.8959941,35.23348474,마라27aa94aa,
3850104000,101,덕성앞교차로,20230519,128.9177223,35.23309046,마라29aa93bb,
3850104200,101,동신쉐르빌앞교차로,20230519,128.9028911,35.2331449,마라27ba93bb,
3850104500,101,지내동원2차사거리,20230519,128.9210973,35.23323454,마라29ab94aa,
3850111600,101,안동사거리,20230519,128.9146618,35.2361029,마라28ba94ab,
3850116300,101,자성공원앞교차로,20230519,128.904385,35.23831618,마라27bb94ba,58
3850116400,101,동상아파트입구교차로,20230519,128.8865943,35.23831735,마라26aa94ba,47
3850118600,101,한일여고사거리,20230519,128.9164279,35.23899561,마라28bb94ba,41
3850118800,101,폴인커피,20230519,128.8743814,35.23905727,마라25aa94ba,26
3850123600,101,롯데캐슬2차입구교차로,20230519,128.8875945,35.24119829,마라26ab94bb,
3850129400,101,신방교,20230519,128.9070192,35.24493159,마라28aa95ab,30
3850129600,101,칠암문화센터앞교차로,20230519,128.9093935,35.24493661,마라28aa95ab,10
3850130100,101,에이스빌딩앞교차로,20230519,128.9059557,35.24538311,마라27bb95ab,22
3850130800,102,화인어린이집,20230519,128.9023466,35.24580879,마라27ba95ab,
3850133200,101,현대병원앞교차로,20230519,128.8707545,35.24878285,마라24ba95ba,18.09248555
3850133500,104,석칠교,20230519,128.8401854,35.24885041,마라21bb95ba,20
3850135100,101,연지공원역,20230519,128.8685593,35.24989154,마라24ba95bb,30
3850136400,103,속성변화점,20230519,128.9098281,35.25110973,마라28ab95bb,18.5
3850136900,101,태진산업앞교차로,20230519,128.7747615,35.25181701,마라15bb95bb,29.35028902
3850137400,101,김해구지초교입구교차로,20230519,128.8686579,35.25196309,마라24ba96aa,30
3850139600,104,옥천교,20230519,128.8251688,35.25454817,마라20ba96ab,22.87427746
3850141900,101,GS25삼계사거리,20230519,128.8670908,35.2574553,마라24ab96ba,
3850142100,101,금수바다장어앞교차로,20230519,128.8675298,35.25751932,마라24ab96ba,
3850143400,101,매정공원앞교차로,20230519,128.8709705,35.25878326,마라24ba96bb,
3850145200,101,신도시주유소앞교차로,20230519,128.8657441,35.26005142,마라24aa96bb,29
3850147700,101,투썸플레이스김해삼계점,20230519,128.869734,35.26124106,마라24ba97aa,
3850150400,101,삼계하나로마트사거리,20230519,128.8718128,35.26238327,마라24bb97aa,
3850150500,101,삼계동1520-6,20230519,128.8704496,35.26239222,마라24ba97aa,
3850152000,101,화정초교입구교차로,20230519,128.8647974,35.26342243,마라24aa97ab,27
3850153400,102,삼방동산120-1,20230519,128.9116164,35.26395719,마라28ab97ab,
3850159000,101,삼계사거리,20230519,128.8602597,35.26986585,마라23ba98aa,
3850161600,104,고모교,20230519,128.7737472,35.27636398,마라15bb98ba,26
3850162900,104,점마교,20230519,128.8335239,35.28202952,마라21ab99ab,
3850163000,103,속성변화점,20230519,128.8953095,35.28396914,마라26bb99ba,
3850163600,103,속성변화점,20230519,128.8342657,35.28482552,마라21ab99ba,
3850165800,102,한일스틸,20230519,128.7755077,35.29096931,마마15bb00aa,
3850166000,104,내룡리412,20230519,128.7564321,35.29285955,마마14aa00ab,11.04624277
3850166100,104,내룡리412,20230519,128.7562275,35.29290025,마마14aa00ab,22.43641618
3850168000,103,속성변화점,20230519,128.7976521,35.3010156,마마17bb01ab,14.43786127
3850168400,102,자율방범환경초소,20230519,128.947353,35.30211625,마마31ba01ba,15
3850172700,104,하나전교,20230519,128.8751595,35.30626821,마마25aa02aa,54.00072254
3850173300,101,진영리64-642,20230519,128.7293383,35.30671047,마마11bb01bb,48.43612717
3850173700,101,진영리1660,20230519,128.7338416,35.30681231,마마12aa01bb,
3850174300,101,진영리1394,20230519,128.7250927,35.30701476,마마11ab01bb,
3850176100,101,진영리1651,20230519,128.7266395,35.3073945,마마11ba02aa,
3850178900,104,신촌교,20230519,128.9572107,35.30827121,마마32ab02ab,36
3850179200,101,진영리1654,20230519,128.7287594,35.30834245,마마11ba02aa,29.90751445
3850181400,101,진영리1666,20230519,128.7356979,35.30957195,마마12ab02ab,52.34537572
3850183300,101,진영리1669,20230519,128.73628,35.31200286,마마12ab02ba,24
3850183600,101,대림기업앞교차로,20230519,128.754862,35.31207602,마마14aa02ba,15.68930636
3850184100,101,본산공단관리사무소앞교차로,20230519,128.747056,35.31253996,마마13ab02ba,6
3850185200,102,본산리산5-1,20230519,128.7771285,35.31377562,마마16aa02bb,
3850187000,101,용화사앞교차로,20230519,128.7472594,35.31605764,마마13ab02bb,
3850188000,102,봉화정,20230519,128.8024253,35.31765573,마마18ab03aa,37.12572254
3850188600,101,한림어패럴,20230519,128.7560275,35.31942577,마마14aa03ab,15.56213873
3850192900,101,공립한림어린이집,20230519,128.8021222,35.32533255,마마18ab04aa,
3850194900,101,성심카센터앞교차로,20230519,128.7970314,35.32869518,마마17bb04ab,22.43786127
3850196000,103,속성변화점,20230519,128.8074656,35.33609323,마마18bb05ab,11.53034682
3850197100,101,시산리95-2,20230519,128.8006068,35.34894656,마마18aa06ba,22
3850201301,101,병동리542,20230519,128.7932281,35.28614367,마라17ba99ba,
3850202300,101,커피세븐,20230519,128.8523868,35.23435892,마라23aa94aa,5
3850203400,104,해반천교,20230519,128.8759318,35.22200257,마라25aa92ba,21
3850287300,104,대동화명대교서측,20230519,128.9933442,35.23487363,마라35bb94ab,16.53034682
3850288500,103,속성변화점,20230519,128.7759852,35.22459674,마라16aa92bb,17.17789017
3850318506,101,김해일반산업단지,20230519,128.8276583,35.21734501,마라20bb92aa,
3850318701,103,속성변화점,20230519,128.8342844,35.20888411,마라21ab91aa,
3850319402,101,농소리647,20230519,128.8349992,35.21343288,마라21ba91ba,
3850323800,106,대감JC남측,20230519,128.9832386,35.26816156,마라34bb97bb,
3850348902,101,관동동1129,20230519,128.8062934,35.17603536,마라18bb87ba,
3850349901,101,관동동1136,20230519,128.8162298,35.17685487,마라19bb87ba,
3850363500,101,담안리659-5,20230519,128.7639011,35.26706111,마라14bb97ba,
3850364000,101,고모리1592,20230519,128.7674384,35.27124412,마라15ab98aa,
3850364501,101,고모리1592,20230519,128.7717256,35.27693528,마라15ba98ba,
3850371200,102,본산리1759,20230519,128.7401777,35.31510559,마마12ba02bb,
3850371500,102,본산리944-1,20230519,128.7451898,35.31199764,마마13aa02ba,
3850374200,102,죽곡리183-3,20230519,128.769363,35.28026801,마라15ab99aa,
3850375300,102,병동리992-3,20230519,128.7810119,35.29168347,마마16ab00ab,
3850381500,102,천곡리1402,20230519,128.837845,35.23524015,마라21ba94aa,18
3850381700,101,선지리682-8,20230519,128.8436196,35.23142395,마라22ab93ba,20.56213873
3850382800,101,삼계동301-15,20230519,128.8623551,35.26352049,마라23bb97ab,37.87789017
3850384100,102,내동1088,20230519,128.865555,35.24842219,마라24aa95ba,20
3850384600,102,활천고개삼거리,20230519,128.8903655,35.23414062,마라26ba94aa,
3850393400,101,관동동1128,20230519,128.804611,35.17601321,마라18bb87ba,17.56358382
3850393500,101,관동동1133,20230519,128.8083981,35.17670482,마라19aa87ba,14.46965318
3850393900,101,관동동1135,20230519,128.8129603,35.17619657,마라19ba87ba,17.21965318
3850394100,102,관동동1166,20230519,128.8129227,35.17909625,마라19ba87bb,14.31430636
3850395500,101,율하동1419,20230519,128.8153976,35.17176375,마라19bb87aa,39
3850396400,102,율하동262,20230519,128.8047235,35.17025552,마라18bb86bb,36.5
3850397600,102,모산초등학교,20230519,128.8258592,35.16845586,마라20ba86ba,
3850399100,106,진영JC서측,20230519,128.7068566,35.27891265,마라09bb98bb,16.56213873
3850400000,101,봉황동518-1,20230519,128.8754507,35.2226495,마라25aa92bb,14
3850405901,104,내삼리1347-135,20230519,128.8185136,35.2291471,마라19bb93ab,
3850409500,101,내덕동20-35,20230519,128.8224843,35.21128492,마라20ab91ab,22.46965318
3850406900,101,내덕동32-8,20230519,128.8183801,35.20886173,마라20aa91aa,
3850407200,101,내덕동28-27,20230519,128.818379,35.20938582,마라20aa91aa,
3850407800,101,내덕동23-53,20230519,128.8184996,35.2108275,마라20aa91ab,
3850408800,101,내덕동39-15,20230519,128.8242104,35.20710674,마라20ba90bb,
3850409200,101,내덕동6-32,20230519,128.8207741,35.21204132,마라20aa91ba,20
3850409400,101,내덕동72-5,20230519,128.8208819,35.21258789,마라20aa91ba,12
3850404201,101,버스정류장,20230519,128.8677241,35.17522466,마라24ba87ba,
1410410501,103,중동교,20230519,128.8738447,35.20401424,마라25aa90ba,
1410008900,105,강서구-김해시,20230519,128.9299967,35.2208673,마라30aa92ba,
3850251600,101,마사교차로,20230519,128.8335536,35.36833695,마마21aa08bb,
3850252100,101,봉림삼거리,20230519,128.8465702,35.34007308,마마22ab05bb,
3850069600,101,내덕동351,20230519,128.8190932,35.20467858,마라20aa90ba,
3850084200,101,김해농협도정공장앞교차로,20230519,128.856238,35.22074924,마라23ab92ba,
3850085400,101,서부주유소앞교차로,20230519,128.8659795,35.22107698,마라24ab92ba,
3850085800,101,청호빌라3차앞교차로,20230519,128.8576201,35.22130863,마라23ba92ba,
3850088100,104,망덕육교,20230519,128.8350645,35.22213203,마라21ba92ba,32
3850088600,101,청호빌라1차앞교차로,20230519,128.8657248,35.22230529,마라24ab92ba,13
3850088700,101,청호빌라9차입구교차로,20230519,128.8526452,35.2223799,마라23aa92ba,30
3850088800,101,두산프리빌리지앞교차로,20230519,128.8670968,35.22241815,마라24ab92ba,29
3850089000,101,플러스아파트입구교차로,20230519,128.8724388,35.22248254,마라24bb92bb,9
3850089900,101,유민공원앞교차로,20230519,128.8716454,35.22347123,마라24bb92bb,19.53034682
3850090600,102,CU김해반도보라점,20230519,128.8734139,35.2250014,마라24bb93aa,32
3850092200,101,서원철재앞교차로,20230519,128.9106146,35.22768153,마라28ab93ab,
3850401200,104,양산낙동강대교,20230519,128.9977121,35.28705771,마마36aa00aa,
3850093800,101,함께가는교회,20230519,128.8695015,35.22878604,마라24ba93ab,
3850095600,101,김해고교앞교차로,20230519,128.897013,35.22997946,마라27aa93ba,33
3850099100,101,김해활천초교앞교차로,20230519,128.9196735,35.23136384,마라29aa93bb,23
3850099300,104,신정교,20230519,128.9847268,35.23141036,마라35aa93bb,7
3850101000,106,천곡리709-1,20230519,128.833887,35.23199464,마라21ab93bb,35.58179191
3850102700,101,삼정공원입구교차로,20230519,128.896715,35.2325786,마라27aa93bb,
3850108600,101,예수은혜교회,20230519,128.9194443,35.23475043,마라29aa94aa,36.14017341
3850112900,101,대원포교원,20230519,128.9032277,35.23666409,마라27ba94ab,
3850114000,101,경원동아2차아파트앞교차로,20230519,128.8661613,35.23713481,마라24ab94ab,38.78179191
3850138400,101,김해대학삼거리,20230519,128.9024146,35.25356075,마라27ba96aa,43
3850139000,101,북부신도시주유소앞교차로,20230519,128.8714003,35.25394906,마라24bb96ab,27
3850139900,104,담안교,20230519,128.7691333,35.25530722,마라15ab96ab,51
3850140100,104,상평교,20230519,128.7665091,35.25582514,마라15aa96ab,18.28179191
3850142900,101,해오름공원앞교차로,20230519,128.873602,35.25836835,마라24bb96ba,
3850144000,101,김해생명의전화,20230519,128.873518,35.25919496,마라24bb96bb,33.12283237
3850144900,101,북부대우푸르지오앞교차로,20230519,128.8686177,35.25985178,마라24ab96bb,7
3850145400,101,IBK기업은행김해삼계지점,20230519,128.8720807,35.26014572,마라24bb96bb,28.93713873
3850145600,101,가야카클리닉앞교차로,20230519,128.8728142,35.26020295,마라24bb96bb,8.874277457
3850146300,101,김해농협앞교차로,20230519,128.8685372,35.26052884,마라24ab96bb,17
3850147100,101,김해시민체육공원입구교차로,20230519,128.8760225,35.2611332,마라25aa97aa,
3850151600,101,삼계동1520-5,20230519,128.8690359,35.26325583,마라24ba97ab,20.31069364
3850155900,101,삼계초교삼거리,20230519,128.8652171,35.26645515,마라24aa97ba,29.64248555
3850156200,101,분성여고교입구교차로,20230519,128.8717039,35.26683934,마라24bb97ba,15
3850161201,101,병동리987-1,20230519,128.7790936,35.29197474,마마16ab00ab,
3850162000,103,속성변화점,20230519,128.7276199,35.27895923,마라11ba98bb,19.12572254
3850162700,104,점마교,20230519,128.8335582,35.28183283,마라21ab99ab,35
3850165300,101,장척골황토찜질방앞교차로,20230519,128.91315,35.28950177,마마28ba00aa,
3850166500,101,성원산업앞교차로,20230519,128.882885,35.29474912,마마25ba00bb,16.0166185
3850198000,104,생철교,20230519,128.8480633,35.35700894,마마22ab07ba,27.36054913
3850205800,104,예안천교남측,20230519,128.9567621,35.25307295,마라32ba96ab,33
3850289000,106,진례JC,20230519,128.7792288,35.22831965,마라16ab93ab,22.43641618
3850289200,104,장유2터널남측,20230519,128.7835421,35.20354996,마라16bb90ba,14.12572254
3850321500,104,터널동측,20230519,128.8230895,35.29441473,마마20ab00ba,31
3850322600,106,광재IC남측,20230519,128.8963617,35.30492422,마마26bb01bb,
3850348602,101,관동동1132,20230519,128.8083731,35.17731574,마라19aa87ba,
3850348903,101,율하동1417,20230519,128.8132907,35.17454445,마라19ba87ab,
3850349705,101,율하동1417,20230519,128.8110778,35.17115858,마라19ab86bb,
3850350401,101,장유동1430,20230519,128.8204271,35.16658586,마라20ab86ba,
3850364300,101,담안리1551,20230519,128.7682009,35.2623617,마라15ab97aa,
3850399500,104,진영교,20230519,128.7647212,35.29867387,마마14bb01aa,12
3850399800,104,무척산터널,20230519,128.8593026,35.36247629,마마23ab08ab,50
3850399900,104,무척산터널,20230519,128.8725441,35.35748881,마마24ba07ba,16
3850401300,104,운하천교,20230519,128.9977526,35.27041963,마라36aa98aa,
3850108300,101,한독유압기계앞교차로,20230519,128.9183933,35.23470022,마라29aa94aa,48.19508671
3850288700,106,산본삼거리,20230519,128.7761327,35.22307994,마라16aa92ba,16.96676301
3850043200,104,대청2교,20230519,128.8015439,35.18868787,마라18ab88bb,
3850369200,102,생철리13,20230519,128.8532425,35.35613508,마마22bb07ba,14
3850324300,106,대감JC동측,20230519,128.9898342,35.27007284,마라35ba98aa,
3850037000,101,관동동481,20230519,128.8009307,35.17894325,마라18ab87bb,
3850178200,101,진영리1657,20230519,128.7308588,35.30808506,마마11bb02aa,18.5
1410183800,101,식만JC,20230519,128.9116615,35.21609363,마라28ab92aa,
1410391400,101,범방동396-90,20230519,128.864656,35.15663243,마라24ab85ab,
1410392200,102,미음동1592,20230519,128.8687681,35.16016539,마라24ba85bb,
4140079200,106,동창원IC앞,20230519,128.7037765,35.2881115,마라09ab99bb,
3850002402,101,대동1단지사거리,20230519,128.8149546,35.20198656,마라19ba90ab,
3850013500,101,생명과학고사거리,20230519,128.8582581,35.23744252,마라23ba94ab,
3850013602,104,산월교,20230519,128.7501569,35.23927553,마라13ba94ab,37.70231214
3850014401,101,평전사거리,20230519,128.8615535,35.24003643,마라23bb94ba,
3850015600,101,갈보리교회,20230519,128.8663403,35.24403877,마라24ab95aa,
3850015900,101,작은천사어린이집,20230519,128.8757888,35.24504549,마라25aa95ab,
3850016101,101,연지2교사거리,20230519,128.8680635,35.2480622,마라24ab95ba,
3850017003,101,부광식품,20230519,128.8720866,35.2502252,마라24bb95bb,
3850018902,104,덕산2교,20230519,128.9841949,35.27832666,마라34bb99aa,
3850019200,101,유목2삼거리,20230519,128.7688993,35.28146124,마라15ab99aa,
3850019901,104,좌곤교,20230519,128.7060558,35.29007621,마마09ba00aa,
3850019902,104,좌곤교,20230519,128.7063452,35.29032224,마마09ba00aa,
3850021602,101,나전리산248-2,20230519,128.8765231,35.29723275,마마25aa01aa,38.50867052
3850022400,104,진영교,20230519,128.7203047,35.30425868,마마10bb01ba,
3850022500,101,부곡2동마을회관,20230519,128.719118,35.30452415,마마10bb01ba,
3850023801,104,매리2교,20230519,128.9693118,35.31283541,마마33ba02bb,
3850027600,101,조양앞교차로,20230519,128.8017798,35.17521492,마라18ba87ab,
3850028300,101,덕정생고기앞교차로,20230519,128.8019438,35.17552826,마라18ba87ab,
3850029600,101,팔판푸르지오6단지입구교차로,20230519,128.7909164,35.17620615,마라17ba87ba,39.57369942
3850031300,101,관동동503,20230519,128.7896367,35.17693775,마라17ab87ba,
3850032900,101,덕정초교사거리,20230519,128.7997231,35.17743207,마라18ab87ba,20.08959538
3850034200,101,물꽁아구찜앞교차로,20230519,128.8002763,35.17786306,마라18ab87ba,38.43713873
3850036000,101,관동동503,20230519,128.7873361,35.17834789,마라17aa87bb,
3850036400,101,관동동481,20230519,128.8012928,35.17858657,마라18ab87bb,
3850037600,101,관동동477,20230519,128.7888652,35.17948217,마라17ab87bb,
3850037900,101,덕정사거리,20230519,128.7960378,35.17972234,마라18aa87bb,
3850038300,102,대청동산109-24,20230519,128.7641052,35.18183653,마라15aa88aa,
3850039200,101,하늘사랑유치원,20230519,128.7991334,35.1854442,마라18ab88ba,
3850042100,104,대청1교,20230519,128.7972474,35.18805536,마라18aa88bb,
3850043900,101,새싹공원앞교차로,20230519,128.7950111,35.18885728,마라17bb88bb,
3850044100,101,삼전교회,20230519,128.7940831,35.18894879,마라17bb88bb,
3850045500,101,차쉼터카클리닉앞교차로,20230519,128.7990816,35.18949632,마라18ab89aa,75
3850046100,101,대청동339,20230519,128.793686,35.18972659,마라17bb89aa,
3850046400,103,속성변화점,20230519,128.8371291,35.19002277,마라21ba89aa,77.3767341
3850048200,101,동경돈까스앞교차로,20230519,128.7948499,35.19083883,마라17bb89aa,
3850048500,101,이동288,20230519,128.8403819,35.19091567,마라22aa89aa,
